1.943771733657733813e+00
1.171661958702116535e-01
3.359616169873701486e-01
4.428747138875650802e-02
8.203909628749131433e-02
6.370734481209026079e-01
2.260746951176436925e-01
4.703747901541508458e-01
6.333890392062463404e-02
2.347437036841721822e-02
7.593353642606126552e-02
3.067227680198332876e-02
2.219027811312266132e-02
1.275317430062326896e+00
2.294671985681862869e-01
2.638981342798485397e-01
3.700248903685807167e-02
6.387990406943251653e-02
3.756737811141324102e-01
1.531350047574158435e-01
2.849767979855831745e-01
4.688035269142387662e-02
1.564551059466708430e-02
5.131832779245734666e-02
2.029206191544284318e-02
1.585043228643630633e-02
7.598031244353727232e+01
4.179514591316326744e+00
1.191762165217043901e+01
1.446975719408001071e+00
2.442217478616520054e+00
2.021851741127805369e+01
8.740079837969430443e+00
1.225684010996438111e+01
1.730808595914941073e+00
7.221683398863267822e-01
2.975418883363950773e+00
1.161004737605773718e+00
7.585106271291652824e-01
1.471458674462796434e+00
6.713995466138539259e-02
2.294317232211492141e-01
2.960768706388295160e-02
6.226823858835921210e-02
3.902570757880722829e-01
1.500721582263220000e-01
3.168696516050883427e-01
3.522245970660312780e-02
1.429407344646678978e-02
5.755793146230658158e-02
1.459725019505137174e-02
1.225837357138206095e-02
3.700102455354632980e+01
1.217761462807344941e+01
1.444437844859408493e+01
5.153529373406373626e-01
6.989997237698686305e-01
1.788422159401846123e+00
4.228477701441931913e+00
7.005120419198487269e+00
1.848988973749916997e+00
3.537844526769964859e-01
4.663153187295393520e-01
5.389085161727504847e-01
3.162112543948544241e-01
7.716443951458823447e-01
4.448261209257022009e-02
1.291857403917155145e-01
1.924093401186147481e-02
3.430701506557096853e-02
2.474951137311476590e-01
8.611865983358107934e-02
1.829890512315841544e-01
2.191785494982824781e-02
8.636231362944783024e-03
2.886687214997576620e-02
9.573852621964079948e-03
7.715274087809643501e-03
7.684789153229659497e+00
5.114521984035956537e-02
5.662112976300899270e-01
6.111755105623519618e-02
1.799039352675530501e-01
2.811634046049251712e+00
3.722556371378167306e-01
2.922578426298048537e+00
1.003237975685449257e-01
1.131726575019032927e-01
1.306534459997114317e-01
5.449828150616613937e-02
3.679185901106305639e-02
7.582491789464560483e-01
4.339893859171055357e-02
1.290380080619709380e-01
1.847586915854660880e-02
3.417735588881651992e-02
2.468773842865725487e-01
8.490422867982204413e-02
1.781922558985739868e-01
2.105234300721120846e-02
8.585430370253440552e-03
2.849789270490139803e-02
9.454154235029783165e-03
7.579338791732578504e-03
1.170770639148904202e+01
2.823100663213073958e-01
2.690020316970599179e+00
1.620951369617181226e-01
2.858187895447996674e-01
2.045323252707366368e+00
4.466461839897081787e-01
8.234771015819575268e-01
8.409887580872620061e-02
4.260331274751229247e-02
2.113627481834899624e-01
4.170078126600870044e-02
3.577506114422981942e-02
7.582359867584134161e-01
4.339885335088033980e-02
1.290338084877833136e-01
1.847585963059029251e-02
3.417686106835005760e-02
2.468732590774277424e-01
8.490387537368143667e-02
1.781902857238925053e-01
2.105225716646660569e-02
8.585317605626764312e-03
2.849788824029500164e-02
9.454122006924796373e-03
7.579263188440883703e-03
1.134128641058291809e+00
8.830376729957310766e-02
2.187608042539610498e-01
3.907955108830167557e-02
5.749767964204452464e-02
3.952927616745771089e-01
1.945999865493907577e-01
3.760398706626844056e-01
6.461559253537495218e-02
2.104581755817296757e-02
6.066173470870881573e-02
2.816668531568984613e-02
2.231691549500179964e-02
1.513491702416255578e+02
